Date,Open,High,Low,Close,Adj Close,Volume,Crypto
"Apr 20, 2024",7.9196,9.0613,7.7990,8.9685,8.9685,"161,139,633",Render (RNDR)
"Apr 19, 2024",7.9019,8.2768,7.1632,7.9197,7.9197,"263,237,708",Render (RNDR)
"Apr 18, 2024",7.6584,8.0852,7.4699,7.9019,7.9019,"168,456,615",Render (RNDR)
"Apr 17, 2024",8.2705,8.3123,7.4676,7.6584,7.6584,"268,607,001",Render (RNDR)
"Apr 16, 2024",8.2904,8.5766,7.7666,8.2706,8.2706,"304,846,439",Render (RNDR)
"Apr 15, 2024",8.9562,9.4708,8.0448,8.2907,8.2907,"440,344,656",Render (RNDR)
"Apr 14, 2024",7.4877,9.0007,7.1646,8.9549,8.9549,"417,391,215",Render (RNDR)
"Apr 13, 2024",8.2120,8.3524,6.3764,7.4877,7.4877,"441,539,723",Render (RNDR)
"Apr 12, 2024",9.0419,9.2283,6.8308,8.2130,8.2130,"367,549,535",Render (RNDR)
"Apr 11, 2024",9.2242,9.4224,8.8083,9.0419,9.0419,"143,897,842",Render (RNDR)
"Apr 10, 2024",9.4129,9.4570,8.8319,9.2242,9.2242,"143,975,580",Render (RNDR)
"Apr 9, 2024",10.3125,10.5268,9.3233,9.4129,9.4129,"175,046,746",Render (RNDR)
"Apr 8, 2024",9.7641,10.3910,9.5070,10.3125,10.3125,"156,468,860",Render (RNDR)
"Apr 7, 2024",9.5454,9.8578,9.5133,9.7641,9.7641,"106,610,093",Render (RNDR)
"Apr 6, 2024",9.2360,9.6877,9.1688,9.5454,9.5454,"111,846,810",Render (RNDR)
"Apr 5, 2024",9.6107,9.6349,8.7847,9.2360,9.2360,"174,952,478",Render (RNDR)
"Apr 4, 2024",9.3764,9.8933,9.2353,9.6110,9.6110,"177,959,835",Render (RNDR)
"Apr 3, 2024",9.4362,9.8850,9.1501,9.3765,9.3765,"217,264,433",Render (RNDR)
"Apr 2, 2024",10.0685,10.0766,9.0894,9.4362,9.4362,"269,042,875",Render (RNDR)
"Apr 1, 2024",10.6583,10.6773,9.7009,10.0685,10.0685,"246,422,264",Render (RNDR)
"Mar 31, 2024",10.6989,10.9024,10.4409,10.6584,10.6584,"179,246,231",Render (RNDR)
"Mar 30, 2024",10.9596,11.0462,10.6882,10.6989,10.6989,"164,257,449",Render (RNDR)
"Mar 29, 2024",11.1612,11.2121,10.8421,10.9596,10.9596,"196,593,046",Render (RNDR)
"Mar 28, 2024",11.2618,11.7191,10.9116,11.1612,11.1612,"284,534,140",Render (RNDR)
"Mar 27, 2024",11.1092,11.9873,10.6453,11.2618,11.2618,"458,134,171",Render (RNDR)
"Mar 26, 2024",11.0283,11.7318,10.8588,11.1092,11.1092,"292,274,984",Render (RNDR)
"Mar 25, 2024",10.9113,11.3677,10.8039,11.0283,11.0283,"270,940,979",Render (RNDR)
"Mar 24, 2024",10.6710,11.0844,10.4574,10.9113,10.9113,"160,707,830",Render (RNDR)
"Mar 23, 2024",10.6631,11.0262,10.4693,10.6710,10.6710,"184,059,348",Render (RNDR)
"Mar 22, 2024",10.7596,11.3521,10.3705,10.6631,10.6631,"341,449,206",Render (RNDR)
"Mar 21, 2024",11.6981,11.6982,10.6735,10.7595,10.7595,"420,315,223",Render (RNDR)
"Mar 20, 2024",10.6613,12.2558,10.4567,11.6981,11.6981,"685,510,777",Render (RNDR)
"Mar 19, 2024",11.7478,11.8181,10.3560,10.6613,10.6613,"691,429,545",Render (RNDR)
"Mar 18, 2024",13.1497,13.4666,11.6454,11.7478,11.7478,"766,112,102",Render (RNDR)
"Mar 17, 2024",10.3009,13.5961,10.2093,13.1497,13.1497,"1,080,505,015",Render (RNDR)
"Mar 16, 2024",11.0691,11.8664,9.9560,10.3009,10.3009,"486,536,158",Render (RNDR)
"Mar 15, 2024",11.8729,11.9512,10.0739,11.0691,11.0691,"553,318,361",Render (RNDR)
"Mar 14, 2024",11.3551,11.9093,10.7276,11.8729,11.8729,"460,905,993",Render (RNDR)
"Mar 13, 2024",11.3997,11.7527,11.0401,11.3551,11.3551,"329,951,082",Render (RNDR)
"Mar 12, 2024",11.4765,11.7151,10.8176,11.3997,11.3997,"470,391,092",Render (RNDR)
"Mar 11, 2024",11.3617,12.6667,10.9791,11.4765,11.4765,"608,135,802",Render (RNDR)
"Mar 10, 2024",12.3382,12.5295,11.1908,11.3618,11.3618,"462,968,182",Render (RNDR)
"Mar 9, 2024",10.4740,12.7285,10.3204,12.3376,12.3376,"808,965,371",Render (RNDR)
"Mar 8, 2024",10.0194,11.0000,9.5092,10.4740,10.4740,"611,413,951",Render (RNDR)
"Mar 7, 2024",9.3092,10.7651,9.2572,10.0209,10.0209,"826,246,691",Render (RNDR)
"Mar 6, 2024",6.8989,9.7550,6.5952,9.3102,9.3102,"871,568,692",Render (RNDR)
"Mar 5, 2024",7.3746,7.4490,5.9106,6.8989,6.8989,"383,665,684",Render (RNDR)
"Mar 4, 2024",7.5604,7.6663,7.1779,7.3754,7.3754,"248,600,328",Render (RNDR)
"Mar 3, 2024",7.6499,8.0546,7.4439,7.5609,7.5609,"251,874,778",Render (RNDR)
"Mar 2, 2024",7.8751,7.9672,7.5276,7.6507,7.6507,"202,862,153",Render (RNDR)
"Mar 1, 2024",7.5072,8.2184,7.4269,7.8763,7.8763,"353,171,041",Render (RNDR)
"Feb 29, 2024",8.0112,8.2562,7.2752,7.5083,7.5083,"316,474,029",Render (RNDR)
"Feb 28, 2024",7.1964,8.0679,7.0104,8.0042,8.0042,"454,906,013",Render (RNDR)
"Feb 27, 2024",7.5962,7.6370,7.1097,7.1973,7.1973,"204,158,404",Render (RNDR)
"Feb 26, 2024",7.2070,7.6687,7.0657,7.5958,7.5958,"242,215,929",Render (RNDR)
"Feb 25, 2024",7.2196,7.7269,7.1378,7.2088,7.2088,"230,342,743",Render (RNDR)
"Feb 24, 2024",7.3556,7.5656,6.8902,7.2193,7.2193,"265,490,470",Render (RNDR)
"Feb 23, 2024",7.3818,8.0691,7.1473,7.3541,7.3541,"432,734,837",Render (RNDR)
"Feb 22, 2024",6.9163,7.8188,6.7581,7.3837,7.3837,"484,197,929",Render (RNDR)
"Feb 21, 2024",6.4845,6.9883,5.9255,6.9157,6.9157,"335,190,827",Render (RNDR)
"Feb 20, 2024",6.3461,6.4986,5.8097,6.4864,6.4864,"244,079,652",Render (RNDR)
"Feb 19, 2024",5.8480,6.4042,5.8480,6.3457,6.3457,"278,673,116",Render (RNDR)
"Feb 18, 2024",5.6763,5.8861,5.5081,5.8436,5.8436,"188,726,751",Render (RNDR)
"Feb 17, 2024",5.2930,5.7357,5.0723,5.6780,5.6780,"189,147,506",Render (RNDR)
"Feb 16, 2024",5.3063,5.6777,5.2044,5.2932,5.2932,"272,152,948",Render (RNDR)
"Feb 15, 2024",5.0070,5.3467,4.8119,5.3091,5.3091,"202,837,922",Render (RNDR)
"Feb 14, 2024",4.8982,5.1001,4.8566,5.0066,5.0066,"132,031,854",Render (RNDR)
"Feb 13, 2024",4.8024,5.1311,4.7400,4.8981,4.8981,"191,548,631",Render (RNDR)
"Feb 12, 2024",4.6244,4.8024,4.4506,4.8024,4.8024,"78,237,662",Render (RNDR)
"Feb 11, 2024",4.6585,4.7899,4.5885,4.6266,4.6266,"56,617,991",Render (RNDR)
"Feb 10, 2024",4.7056,4.8055,4.5965,4.6586,4.6586,"76,918,219",Render (RNDR)
"Feb 9, 2024",4.4335,4.7348,4.4335,4.7054,4.7054,"92,222,835",Render (RNDR)
"Feb 8, 2024",4.4650,4.5703,4.4001,4.4331,4.4331,"63,733,920",Render (RNDR)
"Feb 7, 2024",4.2677,4.5857,4.2616,4.4647,4.4647,"69,299,059",Render (RNDR)
"Feb 6, 2024",4.3965,4.4885,4.2681,4.2681,4.2681,"73,888,682",Render (RNDR)
"Feb 5, 2024",4.6454,4.6565,4.3113,4.3956,4.3956,"136,712,656",Render (RNDR)
"Feb 4, 2024",4.7184,4.9918,4.6409,4.6488,4.6488,"127,664,201",Render (RNDR)
"Feb 3, 2024",4.5863,5.0129,4.5838,4.7175,4.7175,"132,562,565",Render (RNDR)
"Feb 2, 2024",4.6021,4.7671,4.5344,4.5867,4.5867,"102,725,985",Render (RNDR)
"Feb 1, 2024",4.3270,4.8211,4.2695,4.6022,4.6022,"163,382,392",Render (RNDR)
"Jan 31, 2024",4.6063,4.7169,4.2925,4.3271,4.3271,"158,204,541",Render (RNDR)
"Jan 30, 2024",4.2853,4.8251,4.2539,4.6049,4.6049,"209,460,572",Render (RNDR)
"Jan 29, 2024",3.9741,4.3577,3.9452,4.2853,4.2853,"96,666,565",Render (RNDR)
"Jan 28, 2024",4.0804,4.2607,3.9444,3.9742,3.9742,"88,297,676",Render (RNDR)
"Jan 27, 2024",3.9203,4.0959,3.8865,4.0800,4.0800,"50,488,285",Render (RNDR)
"Jan 26, 2024",3.7129,4.0280,3.6621,3.9197,3.9197,"69,640,408",Render (RNDR)
"Jan 25, 2024",3.8526,3.9041,3.6681,3.7132,3.7132,"55,014,913",Render (RNDR)
"Jan 24, 2024",3.7401,3.8887,3.6499,3.8525,3.8525,"64,703,236",Render (RNDR)
"Jan 23, 2024",3.7422,3.8958,3.5223,3.7390,3.7390,"97,163,045",Render (RNDR)
"Jan 22, 2024",3.9802,3.9940,3.7330,3.7422,3.7422,"68,886,493",Render (RNDR)
"Jan 21, 2024",4.0005,4.0602,3.9348,3.9801,3.9801,"44,711,668",Render (RNDR)
"Jan 20, 2024",4.1218,4.1485,3.9191,4.0003,4.0003,"58,854,043",Render (RNDR)
"Jan 19, 2024",4.3041,4.3258,3.8245,4.1225,4.1225,"167,487,939",Render (RNDR)
"Jan 18, 2024",4.1895,4.3590,3.9515,4.3035,4.3035,"147,070,657",Render (RNDR)
"Jan 17, 2024",3.9677,4.3543,3.9677,4.1899,4.1899,"164,488,323",Render (RNDR)
"Jan 16, 2024",3.7645,4.0768,3.7231,3.9679,3.9679,"84,277,732",Render (RNDR)
"Jan 15, 2024",3.7679,3.8936,3.7276,3.7659,3.7659,"49,722,245",Render (RNDR)
"Jan 14, 2024",3.8880,3.9336,3.7682,3.7682,3.7682,"53,831,939",Render (RNDR)
"Jan 13, 2024",3.8241,3.9247,3.7105,3.8880,3.8880,"48,781,108",Render (RNDR)
"Jan 12, 2024",4.0752,4.0808,3.7162,3.8241,3.8241,"115,215,951",Render (RNDR)
"Jan 11, 2024",4.2269,4.3951,4.0349,4.0772,4.0772,"131,051,061",Render (RNDR)
"Jan 10, 2024",3.8689,4.3505,3.6694,4.2253,4.2253,"142,764,337",Render (RNDR)
"Jan 9, 2024",4.0565,4.1754,3.7488,3.8694,3.8694,"134,948,534",Render (RNDR)
"Jan 8, 2024",3.6262,4.1246,3.4027,4.0552,4.0552,"178,933,923",Render (RNDR)
"Jan 7, 2024",3.8066,3.8759,3.5908,3.6237,3.6237,"68,729,823",Render (RNDR)
"Jan 6, 2024",3.9958,4.0075,3.7092,3.8063,3.8063,"82,471,075",Render (RNDR)
"Jan 5, 2024",4.3997,4.4142,3.9003,3.9934,3.9934,"140,514,793",Render (RNDR)
"Jan 4, 2024",4.4188,4.6385,4.3436,4.4015,4.4015,"99,348,548",Render (RNDR)
"Jan 3, 2024",4.6597,4.7756,4.0088,4.4186,4.4186,"163,657,735",Render (RNDR)
"Jan 2, 2024",4.7463,5.0694,4.6510,4.6598,4.6598,"114,712,789",Render (RNDR)
"Jan 1, 2024",4.4681,4.8162,4.4352,4.7460,4.7460,"83,983,399",Render (RNDR)
"Dec 31, 2023",4.5556,4.6599,4.4410,4.4639,4.4639,"70,664,121",Render (RNDR)
"Dec 30, 2023",4.6064,4.7481,4.4895,4.5582,4.5582,"69,930,231",Render (RNDR)
"Dec 29, 2023",4.5665,4.7866,4.4606,4.6061,4.6061,"124,545,264",Render (RNDR)
"Dec 28, 2023",4.9902,5.0099,4.5254,4.5676,4.5676,"141,649,006",Render (RNDR)
"Dec 27, 2023",5.1901,5.2579,4.8761,4.9898,4.9898,"176,252,485",Render (RNDR)
"Dec 26, 2023",4.6296,5.2628,4.5876,5.1910,5.1910,"289,229,351",Render (RNDR)
"Dec 25, 2023",4.6125,4.7607,4.5493,4.6298,4.6298,"87,792,419",Render (RNDR)
"Dec 24, 2023",4.7892,4.8457,4.5453,4.6122,4.6122,"127,085,382",Render (RNDR)
"Dec 23, 2023",4.4770,4.9707,4.3000,4.7886,4.7886,"178,905,266",Render (RNDR)
"Dec 22, 2023",4.3020,4.5356,4.2836,4.4770,4.4770,"122,659,705",Render (RNDR)
"Dec 21, 2023",4.4746,4.5478,4.2344,4.3013,4.3013,"117,152,806",Render (RNDR)
"Dec 20, 2023",4.1975,4.5981,4.1473,4.4709,4.4709,"125,487,499",Render (RNDR)
"Dec 19, 2023",4.4155,4.5270,4.1755,4.1980,4.1980,"114,414,565",Render (RNDR)
"Dec 18, 2023",4.2076,4.4438,3.9459,4.4147,4.4147,"135,429,809",Render (RNDR)
"Dec 17, 2023",4.4120,4.4253,4.1803,4.2083,4.2083,"93,238,572",Render (RNDR)
"Dec 16, 2023",4.3579,4.8329,4.3579,4.4086,4.4086,"127,685,301",Render (RNDR)
"Dec 15, 2023",4.5972,4.7230,4.3524,4.3579,4.3579,"150,602,482",Render (RNDR)
"Dec 14, 2023",4.1413,4.8769,4.1394,4.5974,4.5974,"264,604,591",Render (RNDR)
"Dec 13, 2023",4.1722,4.3249,3.8880,4.1412,4.1412,"197,913,785",Render (RNDR)
"Dec 12, 2023",3.9219,4.2243,3.9172,4.1741,4.1741,"239,028,257",Render (RNDR)
"Dec 11, 2023",3.7919,3.9377,3.4674,3.9222,3.9222,"193,611,841",Render (RNDR)
"Dec 10, 2023",3.7196,3.8471,3.7007,3.7914,3.7914,"80,247,174",Render (RNDR)
"Dec 9, 2023",3.8672,3.9299,3.6791,3.7161,3.7161,"107,858,496",Render (RNDR)
"Dec 8, 2023",3.6432,4.0664,3.6043,3.8682,3.8682,"137,967,679",Render (RNDR)
"Dec 7, 2023",3.6396,3.7526,3.5560,3.6429,3.6429,"98,486,319",Render (RNDR)
"Dec 6, 2023",3.6787,3.8998,3.6267,3.6376,3.6376,"150,215,608",Render (RNDR)
"Dec 5, 2023",3.7332,3.7454,3.5050,3.6777,3.6777,"111,237,163",Render (RNDR)
"Dec 4, 2023",3.8690,4.0028,3.6474,3.7330,3.7330,"202,970,160",Render (RNDR)
"Dec 3, 2023",3.6383,3.9289,3.5570,3.8679,3.8679,"117,079,955",Render (RNDR)
"Dec 2, 2023",3.5513,3.6401,3.4851,3.6381,3.6381,"71,548,594",Render (RNDR)
"Dec 1, 2023",3.4316,3.6186,3.4200,3.5511,3.5511,"79,895,611",Render (RNDR)
"Nov 30, 2023",3.2393,3.4916,3.2189,3.4315,3.4315,"104,916,914",Render (RNDR)
"Nov 29, 2023",3.3073,3.3783,3.1915,3.2394,3.2394,"73,990,405",Render (RNDR)
"Nov 28, 2023",3.1684,3.3514,3.0807,3.3067,3.3067,"93,738,532",Render (RNDR)
"Nov 27, 2023",3.3149,3.3358,3.1029,3.1689,3.1689,"75,562,068",Render (RNDR)
"Nov 26, 2023",3.4631,3.4701,3.2449,3.3161,3.3161,"67,324,676",Render (RNDR)
"Nov 25, 2023",3.3868,3.5493,3.3671,3.4629,3.4629,"69,538,250",Render (RNDR)
"Nov 24, 2023",3.2171,3.5546,3.2171,3.3866,3.3866,"113,950,376",Render (RNDR)
"Nov 23, 2023",3.3511,3.4474,3.2047,3.2161,3.2161,"75,601,555",Render (RNDR)
"Nov 22, 2023",3.0879,3.4529,3.0501,3.3513,3.3513,"140,459,803",Render (RNDR)
"Nov 21, 2023",3.4078,3.5353,3.0798,3.0891,3.0891,"194,324,683",Render (RNDR)
"Nov 20, 2023",3.3705,3.7058,3.2543,3.4075,3.4075,"183,973,424",Render (RNDR)
"Nov 19, 2023",3.3875,3.6245,3.3006,3.3705,3.3705,"168,425,323",Render (RNDR)
"Nov 18, 2023",3.0441,3.4862,2.8807,3.3872,3.3872,"275,328,418",Render (RNDR)
"Nov 17, 2023",3.0145,3.1495,2.7791,3.0432,3.0432,"186,024,779",Render (RNDR)
"Nov 16, 2023",2.8355,3.3259,2.8149,3.0148,3.0148,"411,205,835",Render (RNDR)
"Nov 15, 2023",2.2516,2.8552,2.2209,2.8337,2.8337,"256,908,151",Render (RNDR)
"Nov 14, 2023",2.3101,2.3101,2.1419,2.2513,2.2513,"80,082,267",Render (RNDR)
"Nov 13, 2023",2.4102,2.5216,2.3059,2.3111,2.3111,"93,131,900",Render (RNDR)
"Nov 12, 2023",2.4989,2.5399,2.3697,2.4100,2.4100,"75,831,317",Render (RNDR)
"Nov 11, 2023",2.4261,2.5961,2.3092,2.4977,2.4977,"114,767,930",Render (RNDR)
"Nov 10, 2023",2.2839,2.4243,2.2101,2.4243,2.4243,"70,624,875",Render (RNDR)
"Nov 9, 2023",2.3348,2.4737,2.1364,2.2839,2.2839,"118,862,269",Render (RNDR)
"Nov 8, 2023",2.3389,2.4273,2.3072,2.3351,2.3351,"48,939,029",Render (RNDR)
"Nov 7, 2023",2.4648,2.4994,2.2591,2.3391,2.3391,"64,486,767",Render (RNDR)
"Nov 6, 2023",2.3729,2.4912,2.3595,2.4649,2.4649,"74,370,532",Render (RNDR)
"Nov 5, 2023",2.3289,2.4159,2.3105,2.3729,2.3729,"53,702,532",Render (RNDR)
"Nov 4, 2023",2.2776,2.3719,2.2392,2.3292,2.3292,"42,120,871",Render (RNDR)
"Nov 3, 2023",2.2429,2.3012,2.1404,2.2772,2.2772,"63,330,512",Render (RNDR)
"Nov 2, 2023",2.4112,2.5442,2.2297,2.2428,2.2428,"78,434,826",Render (RNDR)
"Nov 1, 2023",2.3871,2.4581,2.2629,2.4101,2.4101,"90,702,280",Render (RNDR)
"Oct 31, 2023",2.4885,2.5574,2.3042,2.3875,2.3875,"99,386,492",Render (RNDR)
"Oct 30, 2023",2.5518,2.6758,2.4411,2.4885,2.4885,"92,152,174",Render (RNDR)
"Oct 29, 2023",2.3985,2.6423,2.3849,2.5520,2.5520,"93,136,309",Render (RNDR)
"Oct 28, 2023",2.2652,2.4589,2.2566,2.3987,2.3987,"84,173,023",Render (RNDR)
"Oct 27, 2023",2.1548,2.2686,2.1118,2.2655,2.2655,"66,110,151",Render (RNDR)
